% Model,HUR_model_weather_Jyvaskyla.mph
% Version,COMSOL 5.4.0.388
% Date,"Oct 14 2019, 18:31"
% Table,Table 4 - Line Average 3 (ht.alphaTdxx)
% Time (h),"Thermal diffusivity, xx component (m^2/s)"
5726,9.926470588235297E-7
5727,9.926470588235297E-7
5728,9.926470588235297E-7
5729,9.926470588235297E-7
5730,9.926470588235297E-7
5731,9.926470588235297E-7
5732,9.926470588235297E-7
5733,9.926470588235297E-7
5734,9.926470588235297E-7
5735,9.926470588235297E-7
5736,9.926470588235297E-7
5737,9.926470588235297E-7
5738,9.926470588235297E-7
5739,9.926470588235297E-7
5740,9.926470588235297E-7
5741,9.926470588235297E-7
5742,9.926470588235297E-7
5743,9.926470588235297E-7
5744,9.926470588235297E-7
5745,9.926470588235297E-7
5746,9.926470588235297E-7
5747,9.926470588235297E-7
5748,9.926470588235297E-7
5749,9.926470588235297E-7
5750,9.926470588235297E-7
5751,9.926470588235297E-7
5752,9.926470588235297E-7
5753,9.926470588235297E-7
5754,9.926470588235297E-7
5755,9.926470588235297E-7
5756,9.926470588235297E-7
5757,9.926470588235297E-7
5758,9.926470588235297E-7
5759,9.926470588235297E-7
5760,9.926470588235297E-7
5761,9.926470588235297E-7
5762,9.926470588235297E-7
5763,9.926470588235297E-7
5764,9.926470588235297E-7
5765,9.926470588235297E-7
5766,9.926470588235297E-7
5767,9.926470588235297E-7
5768,9.926470588235297E-7
5769,9.926470588235297E-7
5770,9.926470588235297E-7
5771,9.926470588235297E-7
5772,9.926470588235297E-7
5773,9.926470588235297E-7
5774,9.926470588235297E-7
5775,9.926470588235297E-7
5776,9.926470588235297E-7
5777,9.926470588235297E-7
5778,9.926470588235297E-7
5779,9.926470588235297E-7
5780,9.926470588235297E-7
5781,9.926470588235297E-7
5782,9.926470588235297E-7
5783,9.926470588235297E-7
5784,9.926470588235297E-7
5785,9.926470588235297E-7
5786,9.926470588235297E-7
5787,9.926470588235297E-7
5788,9.926470588235297E-7
5789,9.926470588235297E-7
5790,9.926470588235297E-7
5791,9.926470588235297E-7
5792,9.926470588235297E-7
5793,9.926470588235297E-7
5794,9.926470588235297E-7
5795,9.926470588235297E-7
5796,9.926470588235297E-7
5797,9.926470588235297E-7
5798,9.926470588235297E-7
5799,9.926470588235297E-7
5800,9.926470588235297E-7
5801,9.926470588235297E-7
5802,9.926470588235297E-7
5803,9.926470588235297E-7
5804,9.926470588235297E-7
5805,9.926470588235297E-7
5806,9.926470588235297E-7
5807,9.926470588235297E-7
5808,9.926470588235297E-7
5809,9.926470588235297E-7
5810,9.926470588235297E-7
5811,9.926470588235297E-7
5812,9.926470588235297E-7
5813,9.926470588235297E-7
5814,9.926470588235297E-7
5815,9.926470588235297E-7
5816,9.926470588235297E-7
5817,9.926470588235297E-7
5818,9.926470588235297E-7
5819,9.926470588235297E-7
5820,9.926470588235297E-7
5821,9.926470588235297E-7
5822,9.926470588235297E-7
5823,9.926470588235297E-7
5824,9.926470588235297E-7
5825,9.926470588235297E-7
5826,9.926470588235297E-7
5827,9.926470588235297E-7
5828,9.926470588235297E-7
5829,9.926470588235297E-7
5830,9.926470588235297E-7
5831,9.926470588235297E-7
5832,9.926470588235297E-7
5833,9.926470588235297E-7
5834,9.926470588235297E-7
5835,9.926470588235297E-7
5836,9.926470588235297E-7
5837,9.926470588235297E-7
5838,9.926470588235297E-7
5839,9.926470588235297E-7
5840,9.926470588235297E-7
5841,9.926470588235297E-7
5842,9.926470588235297E-7
5843,9.926470588235297E-7
5844,9.926470588235297E-7
5845,9.926470588235297E-7
5846,9.926470588235297E-7
5847,9.926470588235297E-7
5848,9.926470588235297E-7
5849,9.926470588235297E-7
5850,9.926470588235297E-7
5851,9.926470588235297E-7
5852,9.926470588235297E-7
5853,9.926470588235297E-7
5854,9.926470588235297E-7
5855,9.926470588235297E-7
5856,9.926470588235297E-7
5857,9.926470588235297E-7
5858,9.926470588235297E-7
5859,9.926470588235297E-7
5860,9.926470588235297E-7
5861,9.926470588235297E-7
5862,9.926470588235297E-7
5863,9.926470588235297E-7
5864,9.926470588235297E-7
5865,9.926470588235297E-7
5866,9.926470588235297E-7
5867,9.926470588235297E-7
5868,9.926470588235297E-7
5869,9.926470588235297E-7
5870,9.926470588235297E-7
5871,9.926470588235297E-7
5872,9.926470588235297E-7
5873,9.926470588235297E-7
5874,9.926470588235297E-7
5875,9.926470588235297E-7
5876,9.926470588235297E-7
5877,9.926470588235297E-7
5878,9.926470588235297E-7
5879,9.926470588235297E-7
5880,9.926470588235297E-7
5881,9.926470588235297E-7
5882,9.926470588235297E-7
5883,9.926470588235297E-7
5884,9.926470588235297E-7
5885,9.926470588235297E-7
5886,9.926470588235297E-7
5887,9.926470588235297E-7
5888,9.926470588235297E-7
5889,9.926470588235297E-7
5890,9.926470588235297E-7
5891,9.926470588235297E-7
5892,9.926470588235297E-7
5893,9.926470588235297E-7
5894,9.926470588235297E-7
5895,9.926470588235297E-7
5896,9.926470588235297E-7
5897,9.926470588235297E-7
5898,9.926470588235297E-7
5899,9.926470588235297E-7
5900,9.926470588235297E-7
5901,9.926470588235297E-7
5902,9.926470588235297E-7
5903,9.926470588235297E-7
5904,9.926470588235297E-7
5905,9.926470588235297E-7
5906,9.926470588235297E-7
5907,9.926470588235297E-7
5908,9.926470588235297E-7
5909,9.926470588235297E-7
5910,9.926470588235297E-7
5911,9.926470588235297E-7
5912,9.926470588235297E-7
5913,9.926470588235297E-7
5914,9.926470588235297E-7
5915,9.926470588235297E-7
5916,9.926470588235297E-7
5917,9.926470588235297E-7
5918,9.926470588235297E-7
5919,9.926470588235297E-7
5920,9.926470588235297E-7
5921,9.926470588235297E-7
5922,9.926470588235297E-7
5923,9.926470588235297E-7
5924,9.926470588235297E-7
5925,9.926470588235297E-7
5926,9.926470588235297E-7
5927,9.926470588235297E-7
5928,9.926470588235297E-7
5929,9.926470588235297E-7
5930,9.926470588235297E-7
5931,9.926470588235297E-7
5932,9.926470588235297E-7
5933,9.926470588235297E-7
5934,9.926470588235297E-7
5935,9.926470588235297E-7
5936,9.926470588235297E-7
5937,9.926470588235297E-7
5938,9.926470588235297E-7
5939,9.926470588235297E-7
5940,9.926470588235297E-7
5941,9.926470588235297E-7
5942,9.926470588235297E-7
5943,9.926470588235297E-7
5944,9.926470588235297E-7
5945,9.926470588235297E-7
5946,9.926470588235297E-7
5947,9.926470588235297E-7
5948,9.926470588235297E-7
5949,9.926470588235297E-7
5950,9.926470588235297E-7
5951,9.926470588235297E-7
5952,9.926470588235297E-7
5953,9.926470588235297E-7
5954,9.926470588235297E-7
5955,9.926470588235297E-7
5956,9.926470588235297E-7
5957,9.926470588235297E-7
5958,9.926470588235297E-7
5959,9.926470588235297E-7
5960,9.926470588235297E-7
5961,9.926470588235297E-7
5962,9.926470588235297E-7
5963,9.926470588235297E-7
5964,9.926470588235297E-7
5965,9.926470588235297E-7
5966,9.926470588235297E-7
5967,9.926470588235297E-7
5968,9.926470588235297E-7
5969,9.926470588235297E-7
5970,9.926470588235297E-7
5971,9.926470588235297E-7
5972,9.926470588235297E-7
5973,9.926470588235297E-7
5974,9.926470588235297E-7
5975,9.926470588235297E-7
5976,9.926470588235297E-7
5977,9.926470588235297E-7
5978,9.926470588235297E-7
5979,9.926470588235297E-7
5980,9.926470588235297E-7
5981,9.926470588235297E-7
5982,9.926470588235297E-7
5983,9.926470588235297E-7
5984,9.926470588235297E-7
5985,9.926470588235297E-7
5986,9.926470588235297E-7
5987,9.926470588235297E-7
5988,9.926470588235297E-7
5989,9.926470588235297E-7
5990,9.926470588235297E-7
5991,9.926470588235297E-7
5992,9.926470588235297E-7
5993,9.926470588235297E-7
5994,9.926470588235297E-7
5995,9.926470588235297E-7
5996,9.926470588235297E-7
5997,9.926470588235297E-7
5998,9.926470588235297E-7
5999,9.926470588235297E-7
6000,9.926470588235297E-7
6001,9.926470588235297E-7
6002,9.926470588235297E-7
6003,9.926470588235297E-7
6004,9.926470588235297E-7
6005,9.926470588235297E-7
6006,9.926470588235297E-7
6007,9.926470588235297E-7
6008,9.926470588235297E-7
6009,9.926470588235297E-7
6010,9.926470588235297E-7
6011,9.926470588235297E-7
6012,9.926470588235297E-7
6013,9.926470588235297E-7
6014,9.926470588235297E-7
6015,9.926470588235297E-7
6016,9.926470588235297E-7
6017,9.926470588235297E-7
6018,9.926470588235297E-7
6019,9.926470588235297E-7
6020,9.926470588235297E-7
6021,9.926470588235297E-7
6022,9.926470588235297E-7
6023,9.926470588235297E-7
6024,9.926470588235297E-7
6025,9.926470588235297E-7
6026,9.926470588235297E-7
6027,9.926470588235297E-7
6028,9.926470588235297E-7
6029,9.926470588235297E-7
6030,9.926470588235297E-7
6031,9.926470588235297E-7
6032,9.926470588235297E-7
6033,9.926470588235297E-7
6034,9.926470588235297E-7
6035,9.926470588235297E-7
6036,9.926470588235297E-7
6037,9.926470588235297E-7
6038,9.926470588235297E-7
6039,9.926470588235297E-7
6040,9.926470588235297E-7
6041,9.926470588235297E-7
6042,9.926470588235297E-7
6043,9.926470588235297E-7
6044,9.926470588235297E-7
6045,9.926470588235297E-7
6046,9.926470588235297E-7
6047,9.926470588235297E-7
6048,9.926470588235297E-7
6049,9.926470588235297E-7
6050,9.926470588235297E-7
6051,9.926470588235297E-7
6052,9.926470588235297E-7
6053,9.926470588235297E-7
6054,9.926470588235297E-7
6055,9.926470588235297E-7
6056,9.926470588235297E-7
6057,9.926470588235297E-7
6058,9.926470588235297E-7
6059,9.926470588235297E-7
6060,9.926470588235297E-7
6061,9.926470588235297E-7
6062,9.926470588235297E-7
6063,9.926470588235297E-7
6064,9.926470588235297E-7
6065,9.926470588235297E-7
6066,9.926470588235297E-7
6067,9.926470588235297E-7
6068,9.926470588235297E-7
6069,9.926470588235297E-7
6070,9.926470588235297E-7
6071,9.926470588235297E-7
6072,9.926470588235297E-7
6073,9.926470588235297E-7
6074,9.926470588235297E-7
6075,9.926470588235297E-7
6076,9.926470588235297E-7
6077,9.926470588235297E-7
6078,9.926470588235297E-7
6079,9.926470588235297E-7
6080,9.926470588235297E-7
6081,9.926470588235297E-7
6082,9.926470588235297E-7
6083,9.926470588235297E-7
6084,9.926470588235297E-7
6085,9.926470588235297E-7
6086,9.926470588235297E-7
6087,9.926470588235297E-7
6088,9.926470588235297E-7
6089,9.926470588235297E-7
6090,9.926470588235297E-7
6091,9.926470588235297E-7
6092,9.926470588235297E-7
6093,9.926470588235297E-7
6094,9.926470588235297E-7
6095,9.926470588235297E-7
6096,9.926470588235297E-7
6097,9.926470588235297E-7
6098,9.926470588235297E-7
6099,9.926470588235297E-7
6100,9.926470588235297E-7
6101,9.926470588235297E-7
6102,9.926470588235297E-7
6103,9.926470588235297E-7
6104,9.926470588235297E-7
6105,9.926470588235297E-7
6106,9.926470588235297E-7
6107,9.926470588235297E-7
6108,9.926470588235297E-7
6109,9.926470588235297E-7
6110,9.926470588235297E-7
6111,9.926470588235297E-7
6112,9.926470588235297E-7
6113,9.926470588235297E-7
6114,9.926470588235297E-7
6115,9.926470588235297E-7
6116,9.926470588235297E-7
6117,9.926470588235297E-7
6118,9.926470588235297E-7
6119,9.926470588235297E-7
6120,9.926470588235297E-7
6121,9.926470588235297E-7
6122,9.926470588235297E-7
6123,9.926470588235297E-7
6124,9.926470588235297E-7
6125,9.926470588235297E-7
6126,9.926470588235297E-7
6127,9.926470588235297E-7
6128,9.926470588235297E-7
6129,9.926470588235297E-7
6130,9.926470588235297E-7
6131,9.926470588235297E-7
6132,9.926470588235297E-7
6133,9.926470588235297E-7
6134,9.926470588235297E-7
6135,9.926470588235297E-7
6136,9.926470588235297E-7
6137,9.926470588235297E-7
6138,9.926470588235297E-7
6139,9.926470588235297E-7
6140,9.926470588235297E-7
6141,9.926470588235297E-7
6142,9.926470588235297E-7
6143,9.926470588235297E-7
6144,9.926470588235297E-7
6145,9.926470588235297E-7
6146,9.926470588235297E-7
6147,9.926470588235297E-7
6148,9.926470588235297E-7
6149,9.926470588235297E-7
6150,9.926470588235297E-7
6151,9.926470588235297E-7
6152,9.926470588235297E-7
6153,9.926470588235297E-7
6154,9.926470588235297E-7
6155,9.926470588235297E-7
6156,9.926470588235297E-7
6157,9.926470588235297E-7
6158,9.926470588235297E-7
6159,9.926470588235297E-7
6160,9.926470588235297E-7
6161,9.926470588235297E-7
6162,9.926470588235297E-7
6163,9.926470588235297E-7
6164,9.926470588235297E-7
6165,9.926470588235297E-7
6166,9.926470588235297E-7
6167,9.926470588235297E-7
6168,9.926470588235297E-7
6169,9.926470588235297E-7
6170,9.926470588235297E-7
6171,9.926470588235297E-7
6172,9.926470588235297E-7
6173,9.926470588235297E-7
6174,9.926470588235297E-7
6175,9.926470588235297E-7
6176,9.926470588235297E-7
6177,9.926470588235297E-7
6178,9.926470588235297E-7
6179,9.926470588235297E-7
6180,9.926470588235297E-7
6181,9.926470588235297E-7
6182,9.926470588235297E-7
6183,9.926470588235297E-7
6184,9.926470588235297E-7
6185,9.926470588235297E-7
6186,9.926470588235297E-7
6187,9.926470588235297E-7
6188,9.926470588235297E-7
6189,9.926470588235297E-7
6190,9.926470588235297E-7
6191,9.926470588235297E-7
6192,9.926470588235297E-7
6193,9.926470588235297E-7
6194,9.926470588235297E-7
6195,9.926470588235297E-7
6196,9.926470588235297E-7
6197,9.926470588235297E-7
6198,9.926470588235297E-7
6199,9.926470588235297E-7
6200,9.926470588235297E-7
6201,9.926470588235297E-7
6202,9.926470588235297E-7
6203,9.926470588235297E-7
6204,9.926470588235297E-7
6205,9.926470588235297E-7
6206,9.926470588235297E-7
6207,9.926470588235297E-7
6208,9.926470588235297E-7
6209,9.926470588235297E-7
6210,9.926470588235297E-7
6211,9.926470588235297E-7
6212,9.926470588235297E-7
6213,9.926470588235297E-7
6214,9.926470588235297E-7
6215,9.926470588235297E-7
6216,9.926470588235297E-7
6217,9.926470588235297E-7
6218,9.926470588235297E-7
6219,9.926470588235297E-7
6220,9.926470588235297E-7
6221,9.926470588235297E-7
6222,9.926470588235297E-7
6223,9.926470588235297E-7
6224,9.926470588235297E-7
6225,9.926470588235297E-7
6226,9.926470588235297E-7
6227,9.926470588235297E-7
6228,9.926470588235297E-7
6229,9.926470588235297E-7
6230,9.926470588235297E-7
6231,9.926470588235297E-7
6232,9.926470588235297E-7
6233,9.926470588235297E-7
6234,9.926470588235297E-7
6235,9.926470588235297E-7
6236,9.926470588235297E-7
6237,9.926470588235297E-7
6238,9.926470588235297E-7
6239,9.926470588235297E-7
6240,9.926470588235297E-7
6241,9.926470588235297E-7
6242,9.926470588235297E-7
6243,9.926470588235297E-7
6244,9.926470588235297E-7
6245,9.926470588235297E-7
6246,9.926470588235297E-7
6247,9.926470588235297E-7
6248,9.926470588235297E-7
6249,9.926470588235297E-7
6250,9.926470588235297E-7
6251,9.926470588235297E-7
6252,9.926470588235297E-7
6253,9.926470588235297E-7
6254,9.926470588235297E-7
6255,9.926470588235297E-7
6256,9.926470588235297E-7
6257,9.926470588235297E-7
6258,9.926470588235297E-7
6259,9.926470588235297E-7
6260,9.926470588235297E-7
6261,9.926470588235297E-7
6262,9.926470588235297E-7
6263,9.926470588235297E-7
6264,9.926470588235297E-7
6265,9.926470588235297E-7
6266,9.926470588235297E-7
6267,9.926470588235297E-7
6268,9.926470588235297E-7
6269,9.926470588235297E-7
6270,9.926470588235297E-7
6271,9.926470588235297E-7
6272,9.926470588235297E-7
6273,9.926470588235297E-7
6274,9.926470588235297E-7
6275,9.926470588235297E-7
6276,9.926470588235297E-7
6277,9.926470588235297E-7
6278,9.926470588235297E-7
6279,9.926470588235297E-7
6280,9.926470588235297E-7
6281,9.926470588235297E-7
6282,9.926470588235297E-7
6283,9.926470588235297E-7
6284,9.926470588235297E-7
6285,9.926470588235297E-7
6286,9.926470588235297E-7
6287,9.926470588235297E-7
6288,9.926470588235297E-7
6289,9.926470588235297E-7
6290,9.926470588235297E-7
6291,9.926470588235297E-7
6292,9.926470588235297E-7
6293,9.926470588235297E-7
6294,9.926470588235297E-7
6295,9.926470588235297E-7
6296,9.926470588235297E-7
6297,9.926470588235297E-7
6298,9.926470588235297E-7
6299,9.926470588235297E-7
6300,9.926470588235297E-7
6301,9.926470588235297E-7
6302,9.926470588235297E-7
6303,9.926470588235297E-7
6304,9.926470588235297E-7
6305,9.926470588235297E-7
6306,9.926470588235297E-7
6307,9.926470588235297E-7
6308,9.926470588235297E-7
6309,9.926470588235297E-7
6310,9.926470588235297E-7
6311,9.926470588235297E-7
6312,9.926470588235297E-7
6313,9.926470588235297E-7
6314,9.926470588235297E-7
6315,9.926470588235297E-7
6316,9.926470588235297E-7
6317,9.926470588235297E-7
6318,9.926470588235297E-7
6319,9.926470588235297E-7
6320,9.926470588235297E-7
6321,9.926470588235297E-7
6322,9.926470588235297E-7
6323,9.926470588235297E-7
6324,9.926470588235297E-7
6325,9.926470588235297E-7
6326,9.926470588235297E-7
6327,9.926470588235297E-7
6328,9.926470588235297E-7
6329,9.926470588235297E-7
6330,9.926470588235297E-7
6331,9.926470588235297E-7
6332,9.926470588235297E-7
6333,9.926470588235297E-7
6334,9.926470588235297E-7
6335,9.926470588235297E-7
6336,9.926470588235297E-7
6337,9.926470588235297E-7
6338,9.926470588235297E-7
6339,9.926470588235297E-7
6340,9.926470588235297E-7
6341,9.926470588235297E-7
6342,9.926470588235297E-7
6343,9.926470588235297E-7
6344,9.926470588235297E-7
6345,9.926470588235297E-7
6346,9.926470588235297E-7
6347,9.926470588235297E-7
6348,9.926470588235297E-7
6349,9.926470588235297E-7
6350,9.926470588235297E-7
6351,9.926470588235297E-7
6352,9.926470588235297E-7
6353,9.926470588235297E-7
6354,9.926470588235297E-7
6355,9.926470588235297E-7
6356,9.926470588235297E-7
6357,9.926470588235297E-7
6358,9.926470588235297E-7
6359,9.926470588235297E-7
6360,9.926470588235297E-7
6361,9.926470588235297E-7
6362,9.926470588235297E-7
6363,9.926470588235297E-7
6364,9.926470588235297E-7
6365,9.926470588235297E-7
6366,9.926470588235297E-7
6367,9.926470588235297E-7
6368,9.926470588235297E-7
6369,9.926470588235297E-7
6370,9.926470588235297E-7
6371,9.926470588235297E-7
6372,9.926470588235297E-7
6373,9.926470588235297E-7
6374,9.926470588235297E-7
6375,9.926470588235297E-7
6376,9.926470588235297E-7
6377,9.926470588235297E-7
6378,9.926470588235297E-7
6379,9.926470588235297E-7
6380,9.926470588235297E-7
6381,9.926470588235297E-7
6382,9.926470588235297E-7
6383,9.926470588235297E-7
6384,9.926470588235297E-7
6385,9.926470588235297E-7
6386,9.926470588235297E-7
6387,9.926470588235297E-7
6388,9.926470588235297E-7
6389,9.926470588235297E-7
6390,9.926470588235297E-7
6391,9.926470588235297E-7
6392,9.926470588235297E-7
6393,9.926470588235297E-7
6394,9.926470588235297E-7
6395,9.926470588235297E-7
6396,9.926470588235297E-7
6397,9.926470588235297E-7
6398,9.926470588235297E-7
6399,9.926470588235297E-7
6400,9.926470588235297E-7
6401,9.926470588235297E-7
